Code INSEE,Année,Nombre incendies,Surface parcourue (km2)
2B329,2012,1,0.008
2B329,2014,2,0.00105
2B329,2016,2,0.00019999999999999998
2B329,2019,2,0.0051
2B329,2020,4,0.0225
2B329,2022,3,0.0063
2B329,2023,1,0.0069
2B332,2006,3,0.00033
2B332,2007,1,4.9999999999999996e-05
2B332,2010,1,2e-06
2B332,2012,1,0.0007999999999999999
2B332,2015,1,0.0017
2B332,2016,2,0.001
2B332,2021,1,9.999999999999999e-06
2B333,2006,5,0.09295
2B333,2008,2,0.0025
2B333,2009,2,0.0018
2B333,2010,1,0.002
2B333,2011,1,0.0006
2B333,2012,3,0.0272
2B333,2014,1,9.999999999999999e-05
2B333,2019,1,0.0003
2B333,2020,1,0.003
2B333,2021,1,0.16999999999999998
2B334,2007,6,0.038904999999999995
2B334,2008,1,0.003
2B334,2012,1,0.01
2B334,2015,1,4.9999999999999996e-06
2B334,2016,2,0.001
2B335,2006,1,0.00019999999999999998
2B335,2007,4,0.0046
2B335,2008,1,0.02
2B335,2009,3,0.0083
2B335,2012,2,0.025
2B335,2014,1,0.001
2B335,2015,1,0.00019999999999999998
2B335,2016,2,0.01
2B335,2017,1,0.0005
2B337,2010,2,0.04
2B337,2011,3,0.0125
2B337,2012,1,0.02
2B337,2013,1,0.23049999999999998
2B337,2014,4,0.120625
2B337,2015,1,0.053361
2B337,2016,2,0.004
2B337,2017,2,0.050039999999999994
2B337,2018,1,9.999999999999999e-06
2B337,2019,1,0.034999999999999996
2B337,2021,1,0.00496
2B337,2022,1,1.9999999999999998e-05
2B339,2013,2,0.020300000000000002
2B339,2020,1,2.9999999999999997e-05
2B340,2006,2,0.0022
2B340,2010,2,0.00019999999999999998
2B340,2013,1,0.001
2B340,2014,1,1.093835
2B340,2016,2,0.012
2B340,2023,1,0.003
2B341,2006,8,0.05680999999999999
2B341,2007,2,0.00019999999999999998
2B341,2008,2,0.00010499999999999999
2B341,2009,1,4.9999999999999996e-06
2B341,2010,2,0.00102
2B341,2011,2,0.015009999999999999
2B341,2012,5,0.032650000000000005
2B341,2013,1,9.999999999999999e-06
2B341,2014,4,0.00571
2B341,2015,6,0.748978
2B341,2016,2,0.01
2B341,2017,4,0.004195
2B341,2018,2,0.3257
2B341,2019,1,9.999999999999999e-06
2B341,2020,1,0.033999999999999996
2B341,2021,7,0.031665
2B341,2022,3,0.3559
2B341,2023,2,0.00019999999999999998
2B342,2006,2,0.05014999999999999
2B342,2007,2,0.00805
2B342,2008,2,0.00051
2B342,2012,1,0.005
2B342,2014,1,0.0003
2B342,2015,1,0.005
2B342,2016,2,0.001
2B342,2017,1,0.049999999999999996
2B342,2020,1,4.9999999999999996e-06
2B343,2006,3,0.020550000000000002
2B343,2007,12,0.06391
2B343,2008,1,0.002
2B343,2009,2,0.014
2B343,2011,4,0.0145
2B343,2012,2,0.0165
2B343,2014,2,0.10066299999999999
2B343,2015,2,0.0011
2B343,2016,2,2e-06
2B343,2017,5,0.09405
2B343,2018,1,0.01
2B343,2019,2,0.008
2B343,2021,4,0.11499999999999999
2B343,2023,6,0.06904
2B344,2013,1,0.08
2B346,2006,14,0.00689
2B346,2007,8,0.00417
2B346,2008,4,0.034899999999999994
2B346,2009,4,0.010020000000000001
2B346,2011,5,0.011300000000000001
2B346,2012,8,0.06609999999999999
2B346,2013,1,0.00019999999999999998
2B346,2014,4,0.12
2B346,2015,2,0.040883
2B346,2016,4,0.05001
2B346,2017,4,0.0295
2B346,2020,1,0.02
2B346,2021,1,0.02
2B346,2022,2,0.07799999999999999
2B346,2023,3,0.0029
2B347,2007,3,0.1397
2B347,2011,2,3.5e-05
2B347,2013,1,4.9999999999999996e-05
2B347,2014,1,9.999999999999999e-05
2B347,2017,2,0.00201
2B347,2019,1,9.999999999999999e-06
2B347,2022,3,0.00121
2B347,2023,1,0.003
2B350,2006,10,0.098503
2B350,2007,4,0.48732000000000003
2B350,2008,2,0.0106
2B350,2009,2,0.064
2B350,2010,1,9.999999999999999e-05
2B350,2011,3,0.0009599999999999999
2B350,2012,2,0.017499999999999998
2B350,2013,4,0.6186029999999999
2B350,2014,2,0.007478
2B350,2016,6,0.041
2B350,2017,1,0.015
2B350,2018,1,7.999999999999999e-05
2B350,2019,1,0.02
2B350,2020,1,0.00039999999999999996
2B350,2021,3,0.00311
2B350,2023,6,0.035805
2B352,2006,1,1e-06
2B352,2007,6,0.00232
2B352,2008,5,0.0262
2B352,2009,2,0.0013999999999999998
2B352,2010,1,0.01
2B352,2011,2,0.0105
2B352,2012,1,1.9999999999999998e-05
2B352,2013,3,0.020300000000000002
2B352,2014,1,0.02
2B352,2015,1,0.005
2B352,2016,4,0.007
2B352,2017,3,15.1908
2B352,2019,1,9.999999999999999e-06
2B352,2020,2,0.0025
2B352,2021,1,0.015
2B352,2022,1,0.081
2B352,2023,1,0.01
2B353,2006,1,0.002
2B353,2007,1,0.002
2B353,2017,1,0.0006
2B354,2006,11,0.00219
2B354,2007,1,0.5677
2B354,2008,4,0.0009
2B354,2011,8,0.015405
2B354,2012,3,0.0216
2B354,2013,2,1.9999999999999998e-05
2B354,2014,4,0.00113
2B354,2015,7,0.005281999999999999
2B354,2016,2,0.002
2B354,2017,6,0.141075
2B354,2019,3,0.002025
2B354,2020,4,0.00821
2B354,2021,3,0.00075
2B354,2022,4,0.27182
2B354,2023,1,9.999999999999999e-06
2B355,2006,4,0.017709999999999997
2B355,2007,11,0.18533999999999998
2B355,2008,8,0.1883
2B355,2009,3,0.00121
2B355,2010,5,0.508085
2B355,2011,7,1.7906149999999998
2B355,2012,8,0.06941
2B355,2013,10,0.1284
2B355,2014,15,0.04802
2B355,2015,5,0.281248
2B355,2016,18,1.135216
2B355,2017,5,0.204
2B355,2018,2,0.030001
2B355,2019,2,0.5674999999999999
2B355,2020,2,0.0101
2B355,2021,8,0.6429
2B355,2022,1,0.00039999999999999996
2B355,2023,2,0.00506
2B356,2006,1,4.9999999999999996e-05
2B356,2007,1,0.002
2B356,2009,2,0.05
2B356,2010,1,0.006
2B356,2011,2,0.0022
2B356,2012,1,0.015
2B356,2015,3,0.033509
2B356,2017,3,0.060002
2B356,2019,1,0.012
2B356,2020,2,0.05
2B356,2021,3,0.040999999999999995
2B356,2022,3,0.057999999999999996
2B356,2023,3,0.18
2B361,2007,1,0.08
2B361,2009,4,0.018075
2B361,2011,2,0.0027
2B361,2012,3,0.009
2B361,2013,1,9.999999999999999e-05
2B361,2014,3,0.002003
2B361,2015,4,0.333455
2B361,2016,2,0.00019999999999999998
2B361,2020,2,0.004
2B361,2021,1,0.01
2B361,2023,2,0.0031
2B364,2006,1,0.010085
2B364,2007,1,5.9999999999999995e-05
2B364,2009,1,0.02
2B364,2011,1,0.42429999999999995
2B364,2017,2,0.07
2B364,2018,1,0.01
2B364,2019,1,0.0015
2B364,2021,2,0.12014999999999999
2B365,2006,2,0.00019999999999999998
2B365,2017,1,0.01
2B365,2018,1,9.999999999999999e-06
2B366,2006,1,4e-06
2B366,2010,1,9.999999999999999e-06
2B366,2013,1,0.00019999999999999998
2B366,2021,1,0.006999999999999999
2B366,2022,1,4.9999999999999996e-06
30001,2012,1,0.0006
30003,2013,1,0.01
30004,2013,1,0.0005
30004,2023,1,0.1712
30005,2013,1,0.01
30005,2022,1,0.006077
30006,2021,1,0.11834099999999999
30007,2010,4,0.0413
30007,2011,1,0.0006
30007,2014,1,0.010853
30007,2017,1,0.02
30008,2017,1,0.003
30008,2018,1,0.01
30009,2009,1,0.03
30009,2015,2,0.1523
30009,2017,1,0.06
30009,2021,1,0.006999999999999999
30009,2022,1,0.002179
30009,2023,1,0.001
30010,2009,1,0.006
30010,2018,1,0.0005
30011,2010,1,0.0434
30012,2012,1,0.012778999999999999
30012,2018,1,0.049999999999999996
30012,2021,3,0.022147
30013,2011,1,0.00015
30014,2016,2,0.02
30014,2022,2,0.068168
30015,2007,1,0.012799999999999999
30015,2017,2,0.0022069999999999998
30015,2018,1,4.9999999999999996e-05
30017,2008,1,0.02
30017,2020,2,0.090533
30018,2021,1,9.099999999999999e-05
30019,2008,1,0.02
30019,2017,3,0.01022
30019,2022,3,2.8616399999999995
30021,2012,2,0.000669
30022,2008,1,0.01
30022,2013,1,0.0040869999999999995
30022,2014,1,0.03
30022,2018,1,0.02
30022,2021,1,0.0012
30022,2022,2,0.009308
30023,2009,1,0.0342
30023,2023,1,8.3e-05
30025,2010,2,0.10319999999999999
30025,2012,2,0.042697
30026,2016,2,0.016014
30027,2006,1,0.0031
30027,2015,1,9.999999999999999e-05
30028,2010,1,0.002
30028,2016,2,0.00121
30028,2017,1,0.0003
30028,2021,1,0.0025
30029,2008,1,0.15
30030,2015,1,0.00011999999999999999
30031,2011,2,0.00019999999999999998
30031,2018,1,0.01
30031,2021,1,9.999999999999999e-05
30032,2006,3,0.0208
30032,2011,1,0.04
30032,2012,2,0.019261
30032,2013,8,0.203361
30032,2016,2,0.0007459999999999999
30032,2017,3,0.211
30032,2018,1,0.0003
30032,2019,2,0.03396299999999999
30032,2021,1,0.010744
30033,2013,1,0.146571
30033,2019,1,0.0092
30034,2010,1,0.52
30034,2013,1,0.048369999999999996
30034,2016,2,0.01
30034,2018,2,0.0041
30034,2019,1,0.02
30035,2012,3,0.052608999999999996
30035,2017,1,0.08
30035,2021,2,0.015458
30036,2009,2,0.0032
30036,2021,1,0.0007
30037,2006,2,0.0006000000000000001
30037,2012,2,0.008858
30037,2014,1,0.001779
30037,2017,1,0.0034999999999999996
30037,2022,1,2.4999999999999998e-05
30037,2023,1,0.001
30039,2007,1,0.0116
30040,2016,6,0.04987
30040,2017,2,5.9999999999999995e-05
30040,2019,2,0.000245
30040,2023,1,0.053596
30041,2022,1,0.1797
30042,2018,1,0.100023
30042,2023,1,0.0012309999999999999
30044,2015,1,0.004654
30045,2006,2,0.0024
30045,2007,1,0.0010999999999999998
30045,2012,1,0.000403
30045,2013,1,0.004345
30045,2016,2,0.00217
30045,2021,1,0.001
30045,2022,2,5.39994
30048,2007,1,0.12
30048,2009,2,0.1064
30048,2012,2,0.007274999999999999
30048,2019,2,0.05855199999999999
30050,2017,1,0.008
30051,2007,1,0.0036999999999999997
30051,2012,9,0.013193
30051,2013,8,0.011891
30051,2014,1,0.0025
30051,2017,1,0.0010999999999999998
30051,2018,1,1.9999999999999998e-05
30051,2020,1,9.999999999999999e-06
30051,2022,1,9.999999999999999e-05
30051,2023,2,0.001168
30052,2014,1,0.041099
30052,2019,1,0.015995
30055,2006,1,0.0219
30057,2009,1,0.015
30057,2010,1,0.024999999999999998
30057,2014,1,0.000727
30057,2023,1,0.001
30060,2017,1,0.00019999999999999998
30061,2014,1,0.001
30062,2006,1,0.0229
30062,2008,1,0.010005
30062,2009,2,0.08449999999999999
30062,2011,1,0.36
30062,2012,1,0.070606
30062,2018,1,0.0047929999999999995
30062,2023,1,0.001
30064,2019,1,0.024999999999999998
30065,2013,1,0.002732
30066,2016,2,0.001838
30066,2021,1,0.001294
30066,2022,1,0.003
30067,2013,1,0.003111
30067,2019,1,0.000556
30067,2021,1,0.004
30067,2023,1,0.025192
30068,2018,1,0.004
30068,2022,1,0.0005
30069,2018,1,0.0003
30069,2021,1,0.015
30070,2015,1,0.005
30071,2019,2,0.029580999999999996
30073,2010,1,0.01
30073,2019,1,0.006706999999999999
30073,2021,1,0.04
30075,2007,1,0.0015
30075,2010,1,0.002
30075,2023,4,0.00277
30076,2014,2,0.0037549999999999997
30076,2022,2,0.006271
30077,2008,1,0.1008
30077,2010,1,0.002
30077,2015,1,0.003
30077,2017,1,0.02
30077,2018,1,4e-06
30077,2022,1,0.00019999999999999998
30077,2023,1,0.001
30079,2006,1,0.0185
30079,2010,1,0.02
30079,2015,1,0.001702
30079,2016,2,1.9999999999999998e-05
30079,2020,1,0.003
30079,2023,1,0.0007419999999999999
30080,2010,1,0.001
30080,2013,2,0.004073
30080,2015,1,0.0008529999999999999
30080,2023,2,0.001083
30081,2006,1,0.0013
30081,2017,1,0.194649
30081,2021,1,0.005
30085,2013,1,5.9999999999999995e-05
30085,2015,5,0.00359
30085,2017,3,0.460001
30085,2018,1,1e-06
30085,2019,4,0.00035999999999999997
30086,2007,1,0.0059
30086,2008,1,0.015
30086,2013,1,4.9999999999999996e-05
30086,2021,1,0.002
30087,2023,1,3.7e-05
30088,2008,1,0.001
30088,2009,1,0.015
30088,2020,1,2.9999999999999997e-05
30088,2022,1,0.001725
30089,2012,2,0.007999
30089,2018,1,0.02
30089,2020,2,0.08905
30090,2012,1,0.10279999999999999
30090,2015,1,0.02
30090,2019,1,9.999999999999999e-06
30090,2020,1,0.0005
30090,2022,1,0.006206
30090,2023,1,0.0003
30091,2007,2,0.13000499999999998
30091,2008,2,0.011500999999999999
30091,2009,1,0.0252
30091,2012,1,0.0016569999999999998
30091,2014,1,0.294471
30091,2015,1,0.016662
30091,2017,1,0.003
30091,2018,1,0.0003
30093,2016,2,0.001
30093,2019,1,0.074723
30093,2022,3,0.0032649999999999997
30094,2006,1,0.0043
30094,2018,1,9.999999999999999e-06
30095,2006,1,0.013699999999999999
30098,2009,1,0.041999999999999996
30099,2011,2,0.008
30099,2022,1,0.006
30102,2016,4,0.0013
30103,2021,1,0.0014089999999999999
30104,2023,1,0.001
30105,2014,1,0.119728
30105,2015,2,0.015000999999999999
30105,2016,4,0.019042
30105,2017,7,0.271462
30105,2020,1,0.009
30105,2021,1,0.015
30105,2022,2,0.005327
30106,2014,1,0.004619
30106,2015,1,0.0023699999999999997
30106,2019,1,0.02
30107,2023,1,0.003882
30108,2013,2,0.011099999999999999
30108,2015,1,0.00019999999999999998
30108,2019,2,0.011
30109,2007,1,0.012799999999999999
30110,2018,1,0.001
30113,2008,2,0.06
30113,2017,1,0.0005
30114,2006,1,0.0007999999999999999
30114,2007,1,0.003
30114,2009,1,1.4999999999999999e-05
30114,2012,2,0.008567
30114,2022,3,0.013153999999999999
30116,2009,1,0.04
30116,2013,3,0.021470999999999997
30116,2016,2,0.020756
30116,2021,1,0.06
30116,2022,1,0.001264
30119,2022,1,6.599999999999999e-05
30120,2006,1,0.0006
30120,2007,1,0.0055
30120,2012,1,1.8999999999999998e-05
30120,2015,1,0.01
30120,2023,3,0.001108
30121,2017,1,0.0033169999999999996
30121,2019,2,0.017185999999999996
30122,2008,1,0.08
30122,2014,1,0.002
30122,2019,2,0.032456
30122,2023,1,0.020279
30123,2007,1,0.0078
30123,2013,1,0.0007999999999999999
30123,2021,1,0.0009469999999999999
30125,2018,1,0.00075
30125,2019,1,1.188332
30128,2009,1,0.51
30128,2017,2,0.002
30128,2019,4,6.310021
30128,2020,1,0.03
30128,2021,1,0.0005
30128,2022,1,1.2603
30129,2006,4,0.0315
30129,2007,1,0.0243
30129,2015,6,0.07518
30129,2018,2,0.0201
30129,2020,4,0.130965
30129,2023,1,0.000137
30130,2011,1,0.015
30130,2012,2,0.014594
30130,2013,1,0.000197
30130,2015,1,0.01
30130,2021,1,0.002
30131,2007,1,0.01
30131,2017,1,0.002
30131,2022,1,0.00042199999999999996
30132,2011,2,0.0157
30132,2013,4,0.003634
30132,2015,1,9.999999999999999e-05
30132,2016,2,0.004
30132,2017,1,0.005
30132,2020,1,0.002
30132,2022,1,0.001
30133,2008,1,0.08
30133,2010,2,0.24280000000000002
30133,2011,1,0.02
30133,2017,3,0.1258
30133,2019,2,0.032789
30133,2021,1,9e-06
30133,2022,2,0.00047899999999999993
30135,2023,2,0.045572999999999995
30136,2010,1,0.055
30136,2013,2,0.008006999999999998
30136,2017,2,0.15
30137,2007,1,0.01
30137,2012,1,0.0041659999999999996
30137,2013,5,0.01093
30137,2023,1,0.00347
30138,2007,1,0.006
30138,2013,1,9.999999999999999e-06
30138,2021,4,0.00013099999999999999
30139,2009,1,0.02
30139,2015,1,0.0035199999999999997
30139,2022,1,0.008773999999999999
30140,2015,2,0.0020570000000000002
30140,2016,2,0.006
30140,2019,1,1.9999999999999998e-05
30140,2020,1,0.000278
30140,2021,1,1.2e-05
30141,2014,1,0.0018
30141,2016,2,0.204536
30141,2018,3,0.002501
30141,2022,1,0.003
30141,2023,1,0.007744
30142,2010,2,0.0013
30142,2011,1,0.0012
30142,2013,1,0.001462
30142,2019,1,0.001
30142,2022,1,0.0006839999999999999
30143,2010,1,0.002
30144,2017,1,0.02
30145,2007,1,0.01
30145,2010,1,0.001
30145,2016,8,0.054474
30145,2017,1,0.0007999999999999999
30145,2022,1,0.37679999999999997
30149,2017,1,0.00019999999999999998
30150,2007,1,0.094
30150,2012,1,0.005992
30151,2013,1,0.007865
30153,2006,1,0.022099999999999998
30153,2013,1,9.999999999999999e-06
30153,2015,1,0.0036539999999999997
30153,2020,1,9.999999999999999e-05
30153,2021,2,0.062185
30153,2023,3,0.003939
30154,2009,1,0.005
30154,2015,2,0.003514
30154,2016,8,0.19025799999999998
30154,2017,2,0.0015
30154,2018,1,0.01
30154,2019,1,0.016777999999999998
30154,2022,2,0.006411999999999999
30154,2023,1,0.026534
30156,2020,1,0.000968
30156,2023,1,0.001
30159,2007,1,0.0026
30159,2016,2,0.01
30159,2017,2,0.0025
30159,2019,1,0.001
30159,2022,1,0.015
30162,2012,3,0.013641
30163,2017,1,0.002
30164,2010,1,0.043899999999999995
30164,2020,1,9.999999999999999e-05
30164,2023,1,0.001
30167,2021,1,0.0003
30167,2022,4,0.001123
30168,2007,1,0.013899
30168,2009,1,0.012199999999999999
30168,2011,1,0.005
30168,2013,2,0.015009999999999999
30168,2016,2,0.0014479999999999999
30168,2017,1,0.003953
30169,2007,2,0.009000000000000001
30169,2010,1,0.00556
30169,2012,4,0.012601999999999999
30169,2016,40,0.453352
30169,2017,1,0.01
30169,2018,1,3e-06
30169,2019,2,0.023392999999999997
30169,2020,3,0.409651
30169,2022,2,0.14578
30169,2023,1,0.00418
30170,2023,1,0.000367
30171,2012,1,0.014615999999999999
30171,2018,1,1e-06
30171,2021,1,0.00023099999999999998
30172,2019,1,0.000638
30173,2007,1,0.00039999999999999996
30174,2017,1,0.0005
30174,2019,1,0.001901
30174,2020,1,0.005
30175,2020,1,0.001454
30176,2009,2,0.15699999999999997
30176,2012,1,0.00378
30176,2016,2,0.002342
30176,2017,3,0.726469
30176,2019,8,0.053839
30177,2011,1,0.001
30178,2018,1,0.00019999999999999998
30178,2022,1,0.000758
30179,2007,1,0.049999999999999996
30179,2010,1,0.03
30179,2019,1,0.723244
30179,2021,2,0.001985
30179,2022,3,0.042385
30179,2023,2,0.003645
30180,2012,5,0.026753
30180,2019,1,0.09450299999999999
30180,2023,3,0.009460999999999999
30181,2010,2,0.077
30181,2012,1,0.0422
30181,2016,2,0.10538399999999999
30181,2018,2,0.002
30182,2006,2,0.0377
30182,2007,2,0.0725
30182,2010,1,0.003
30183,2021,1,7.4e-05
30185,2015,1,0.0003
30186,2018,1,0.0003
30188,2021,1,0.003
30189,2006,2,0.05499999999999999
30189,2007,3,0.0331
30189,2008,1,0.015
30189,2010,3,0.198
30189,2012,2,0.0014689999999999998
30189,2013,1,0.009452
30189,2015,9,0.051794999999999994
30189,2016,8,0.12769599999999998
30189,2017,7,0.258558
30189,2018,6,0.00862
30189,2019,4,0.115731
30189,2020,2,0.005
30189,2021,3,0.009312999999999998
30189,2022,6,0.003447
30189,2023,2,0.002
30190,2006,1,0.1018
30190,2013,1,0.0005
30190,2017,1,0.239135
30190,2019,2,0.088927
30191,2013,1,0.009899999999999999
30192,2010,1,0.005
30192,2017,1,0.02
30192,2022,1,0.00010499999999999999
30193,2021,1,0.054502999999999996
30194,2014,1,0.0024449999999999997
30194,2017,2,0.011
30194,2018,1,0.02
30194,2021,1,0.03
30195,2013,1,0.00025
30195,2021,1,0.000154
30196,2020,3,0.00631
30197,2009,1,0.150025
30198,2009,1,0.0015
30198,2012,2,0.0483
30198,2015,2,0.000907
30198,2020,1,0.000459
30198,2021,2,0.015
30198,2022,2,0.00505
30198,2023,6,0.48219799999999996
30199,2016,4,0.002558
30199,2018,1,0.015
30200,2017,1,0.72
30200,2022,1,0.0044469999999999996
30200,2023,1,7e-05
30201,2012,1,0.007883
30201,2014,1,0.015
30201,2015,1,0.001
30201,2022,1,6e-06
30201,2023,1,0.0015
30202,2018,1,9.999999999999999e-05
30202,2020,1,0.0005
30203,2007,1,0.0255
30203,2010,1,0.0015
30203,2011,1,0.0073999999999999995
30203,2013,2,0.00806
30203,2015,1,0.015
30203,2016,6,0.044039999999999996
30203,2021,2,0.0006309999999999999
30203,2023,1,0.0010609999999999999
30204,2021,1,0.00019999999999999998
30205,2015,1,0.0020039999999999997
30206,2006,1,0.016
30206,2010,1,0.01
30206,2013,1,0.011817
30206,2017,1,0.0017
30206,2020,1,0.013264999999999999
30207,2013,1,9.999999999999999e-06
30207,2021,1,0.012062999999999999
30209,2007,1,0.01
30209,2015,2,0.00016999999999999999
30209,2017,1,0.010001
30209,2021,2,0.011442
30210,2019,3,0.018047
30212,2011,1,1.9999999999999998e-05
30213,2015,2,0.0195
30215,2023,1,0.001
30216,2009,1,0.01
30216,2011,1,9.999999999999999e-05
30216,2012,1,0.004020999999999999
30216,2021,1,0.002421
30217,2007,1,0.053399999999999996
30217,2015,1,0.003
30217,2021,3,0.028592
30219,2017,1,0.03
30219,2019,1,8.4e-05
30220,2017,1,0.003
30220,2023,1,0.000233
30221,2011,1,0.01
30221,2017,1,0.015
30222,2016,4,3.9999999999999996e-05
30223,2009,1,0.0055
30223,2016,2,0.008
30223,2017,1,0.001
30223,2020,3,0.01927
30223,2022,1,0.015354
30225,2007,1,0.004
30225,2017,1,0.02
30225,2018,1,0.002
30225,2021,4,0.000325
30226,2016,2,0.0015999999999999999
30226,2018,1,0.003
30226,2022,1,0.000453
30227,2017,1,0.003
30228,2006,1,0.0043
30228,2010,1,0.006
30228,2016,6,0.104142
30228,2022,1,0.015927999999999998
30229,2012,1,0.0024
30229,2015,1,0.000217
30229,2017,1,0.000405
30229,2021,1,4.9999999999999996e-05
30229,2022,2,0.034569
30230,2019,1,0.002709
30231,2008,1,0.12
30231,2011,2,0.072
30231,2012,4,0.015099999999999999
30231,2015,4,0.9354
30231,2017,1,4.9999999999999996e-06
30231,2018,1,4.9999999999999996e-05
30231,2020,2,0.007542
30231,2021,2,0.0053
30232,2016,2,0.03
30232,2019,1,0.01
30233,2022,1,0.0034419999999999997
30233,2023,1,0.00014199999999999998
30234,2022,1,0.000466
30235,2012,1,0.0042
30236,2021,1,0.0005
30237,2022,1,0.005
30238,2007,1,0.015
30239,2006,1,0.027
30239,2008,1,0.008
30239,2012,2,0.017902
30239,2013,10,0.0035199999999999997
30239,2017,2,0.45999999999999996
30239,2019,2,0.0042
30239,2020,9,0.059047
30239,2021,1,0.001
30239,2022,1,0.002509
30240,2017,1,0.003
30240,2021,1,0.015
30240,2023,2,0.004147
30242,2010,1,0.050699999999999995
30242,2011,1,0.02
30243,2015,1,0.002
30243,2020,1,0.000285
30243,2022,6,0.019422999999999996
30245,2006,1,0.0094
30246,2013,1,0.015
30248,2021,1,0.02
30250,2023,1,0.006905
30251,2010,1,0.005
30252,2006,1,0.0017
30253,2009,1,0.04
30253,2017,1,0.0003
30255,2009,1,0.0305
30255,2018,1,0.00019999999999999998
30257,2015,1,0.00015
30258,2017,1,0.09999999999999999
30260,2017,1,0.01
30261,2010,1,0.001
30261,2023,1,0.000508
30262,2013,1,0.004175
30263,2012,2,0.0031329999999999995
30263,2016,2,0.024451999999999998
30263,2021,1,0.005036
30264,2015,1,0.003147
30264,2020,1,0.001
30264,2021,1,0.006
30265,2010,1,0.024999999999999998
30265,2020,1,0.001415
30266,2019,1,0.01
30268,2006,2,0.0018
30268,2012,1,2.2e-05
30268,2016,2,0.04
30268,2019,1,0.00025
30269,2006,3,0.012299999999999998
30269,2007,1,0.003
30269,2012,8,0.001692
30269,2013,1,9.999999999999999e-05
30269,2014,3,0.032
30269,2017,1,0.08
30269,2018,1,0.02
30269,2019,1,0.00035
30269,2022,1,0.00014199999999999998
30269,2023,1,0.001451
30270,2011,3,0.09452
30270,2012,1,0.011977999999999999
30270,2015,1,0.02
30270,2020,1,0.004529
30270,2022,1,9.999999999999999e-05
30274,2021,1,4.9999999999999996e-05
30275,2006,1,0.0009
30275,2019,1,0.006
30278,2022,1,0.00035
30279,2022,2,0.009000000000000001
30282,2022,1,0.024999999999999998
30283,2009,1,0.049999999999999996
30283,2017,1,0.005
30283,2022,1,0.00428
30284,2006,1,0.0019
30284,2010,4,0.02205
30284,2011,3,0.0171
30284,2013,1,0.0008219999999999999
30284,2014,1,0.007611
30284,2015,1,0.000249
30284,2018,2,0.00501
30284,2021,1,3.1e-05
30284,2022,3,0.0048449999999999995
30285,2006,1,0.037399999999999996
30285,2012,1,0.003335
30285,2021,1,0.004
30285,2023,2,0.001523
30286,2006,2,0.43589999999999995
30287,2010,1,0.005
30288,2017,1,0.15
30289,2023,2,0.001076
30290,2007,1,0.0003
30291,2007,1,0.0010999999999999998
30291,2009,1,0.010499999999999999
30291,2011,1,0.005
30291,2012,1,0.0031609999999999997
30291,2013,1,0.01
30291,2019,3,0.02435
30294,2011,4,0.0325
30294,2019,2,0.00039999999999999996
30294,2021,1,0.00034899999999999997
30295,2010,1,0.03
30295,2012,1,0.001258
30295,2022,1,0.5126999999999999
30295,2023,1,0.0028339999999999997
30296,2007,1,0.0484
30296,2011,1,0.0123
30296,2012,1,0.0325
30296,2020,1,0.005
30296,2022,2,0.00035699999999999995
30296,2023,2,0.00131
30297,2017,2,0.050501
30297,2021,1,0.049693999999999995
30297,2023,1,0.001
30298,2017,1,0.0005
30299,2007,1,0.0018
30299,2016,4,0.000254
30299,2023,1,0.001
30301,2012,1,0.000847
30302,2006,1,0.0006
30302,2011,2,0.04
30302,2013,2,0.000374
30302,2016,2,0.00039999999999999996
30302,2017,1,0.01
30303,2013,1,0.000775
30303,2017,1,0.003
30304,2011,1,0.0213
30306,2006,1,0.0118
30306,2014,1,0.0008659999999999999
30306,2015,3,0.00472
30307,2007,1,0.02
30307,2013,1,0.004918
30307,2020,1,4.9999999999999996e-05
30307,2022,1,0.0003
30307,2023,1,0.001
30308,2006,1,0.027999999999999997
30310,2007,1,0.005
30310,2013,2,0.011198999999999999
30310,2015,5,0.0041919999999999995
30310,2019,1,9.999999999999999e-05
30311,2009,1,0.01
30311,2014,1,0.00015
30311,2016,2,0.00019999999999999998
30311,2017,1,4.9999999999999996e-05
30311,2021,3,0.008943999999999999
30312,2011,1,0.04
30312,2016,2,0.002706
30313,2020,1,0.000202
30313,2023,1,0.002791
30315,2012,1,0.004383
30315,2020,1,0.000842
30315,2021,1,0.04
30316,2010,1,0.006
30316,2018,1,9.999999999999999e-05
30316,2020,1,0.00019999999999999998
30316,2022,1,0.005
30317,2006,1,0.2865
30317,2017,1,0.02
30317,2022,3,0.051636999999999995
30319,2006,1,0.0007999999999999999
30319,2017,1,0.0003
30319,2018,1,9.999999999999999e-06
30319,2019,2,0.001045
30319,2021,1,0.0003
30319,2022,3,0.7954
30321,2012,2,0.012431999999999999
30321,2018,1,0.034818
30322,2022,1,0.030166
30323,2006,1,0.424799
30323,2011,1,0.002
30323,2012,2,0.051514
30323,2013,2,0.017222
30323,2014,1,0.000874
30323,2022,1,9.999999999999999e-05
30324,2006,4,0.0901
30324,2010,2,0.0103
30324,2012,2,0.018705
30324,2013,1,0.000667
30324,2019,1,0.206981
30324,2021,1,0.00019999999999999998
30325,2011,1,0.012
30325,2012,1,0.020499999999999997
30325,2015,2,0.0018999999999999998
30325,2019,1,9e-06
30325,2021,1,0.01
30325,2022,2,0.199355
30325,2023,1,0.081134
30326,2022,1,0.002153
30326,2023,1,0.001
30327,2020,1,9.999999999999999e-05
30328,2007,1,0.0043
30329,2018,1,0.00019999999999999998
