Année,Code INSEE,Surface parcourue (km2)
2015,34213,9.999999999999999e-05
2015,34103,0.0003
2015,40184,0.01
2015,33177,0.02
2015,77186,9.999999999999999e-06
2015,69131,0.02
2015,83066,0.001
2015,06088,0.018699999999999998
2015,69291,0.01
2015,13001,0.008
2015,34286,0.1845
2015,69115,0.01
2015,34285,0.0003
2015,34162,9.999999999999999e-05
2015,26289,4.9999999999999996e-05
2015,26289,4.9999999999999996e-05
2015,41042,0.015
2015,66053,0.0005
2015,2A130,0.0003
2015,21290,0.0065
2015,48046,0.015
2015,27181,0.01
2015,2A189,9.999999999999999e-06
2015,40307,0.002
2015,45250,0.049999999999999996
2015,66118,1.9999999999999998e-05
2015,33284,0.015
2015,24172,0.01
2015,17074,0.0015
2015,11397,9.999999999999999e-05
2015,11301,0.0046359999999999995
2015,11301,0.0014659999999999999
2015,11301,0.00426
2015,18088,0.0005
2015,34286,0.013699999999999999
2015,48046,0.00217
2015,2A139,1.9999999999999998e-05
2015,72117,0.015
2015,69283,0.09999999999999999
2015,40303,9.999999999999999e-05
2015,58294,0.0033
2015,48036,0.0045
2015,33122,0.14329999999999998
2015,72124,0.015
2015,27182,0.03
2015,28352,0.10049999999999999
2015,27693,0.01
2015,28368,0.12
2015,45197,0.053
2015,27132,0.01
2015,27350,0.01
2015,28134,0.01
2015,86293,9.999999999999999e-05
2015,33473,0.0015
2015,33260,0.0012
2015,33022,0.02
2015,46118,0.0003
2015,48122,0.056499999999999995
2015,48146,0.0042
2015,2B185,0.22999999999999998
2015,11398,0.0007999999999999999
2015,45271,0.01
2015,69289,0.005
2015,12056,0.01
2015,34302,0.0058
2015,41043,0.06999999999999999
2015,33151,0.01
2015,28055,0.39999999999999997
2015,11145,2.9999999999999997e-05
2015,40210,0.012
2015,63420,0.0211
2015,33229,0.049999999999999996
2015,43084,0.015
2015,34103,0.0325
2015,34103,0.0019
2015,69179,0.13999999999999999
2015,34319,0.71
2015,43025,0.0023
2015,2B201,0.062320999999999994
2015,63042,0.033372
2015,2A041,0.004
2015,43148,0.0007999999999999999
2015,10261,0.39999999999999997
2015,16400,0.03
2015,48136,0.0006
2015,69233,0.03
2015,33494,0.02
2015,17452,0.00011999999999999999
2015,33236,0.0003
2015,07323,0.013
2015,33005,1.9999999999999998e-05
2015,33197,9.999999999999999e-06
2015,33553,0.005
2015,69242,0.02
2015,33527,0.002
2015,69272,0.01
2015,17199,0.0022099999999999997
2015,47052,0.0003
2015,33284,0.003
2015,2A160,0.00019999999999999998
2015,18105,0.001
2015,83019,3.9999999999999996e-05
2015,33177,9.999999999999999e-05
2015,33236,0.01
2015,11396,9.999999999999999e-05
2015,33229,0.006999999999999999
2015,97415,0.016999999999999998
2015,13056,4.9999999999999996e-05
2015,81004,0.11
2015,72090,0.0003
2015,46009,0.015
2015,17452,0.0015
2015,32210,0.13999999999999999
2015,2A345,0.0153
2015,63083,0.0012309999999999999
2015,72047,0.0005
2015,33218,0.001
2015,66037,0.176
2015,63228,0.0007599999999999999
2015,66033,0.0005
2015,11429,0.015
2015,40246,0.003253
2015,40246,0.000216
2015,69296,0.005
2015,34082,0.0018
2015,15042,0.08
2015,2A215,0.00015
2015,33229,0.002
2015,33177,0.01
2015,34285,0.0013
2015,33540,4.9999999999999996e-05
2015,66071,9.999999999999999e-05
2015,34285,0.0015
2015,69277,0.03
2015,69131,0.02
2015,13119,2e-06
2015,2A006,9.999999999999999e-06
2015,66142,9.999999999999999e-05
2015,71076,0.22999999999999998
2015,33022,0.001
2015,72213,0.004
2015,33494,0.01
2015,30154,0.000514
2015,40284,0.00039999999999999996
2015,33029,0.005
2015,13007,0.00011999999999999999
2015,40155,0.03
2015,34036,0.00037999999999999997
2015,33042,0.01
2015,33494,4.9999999999999996e-05
2015,97415,0.00054
2015,71263,0.3
2015,2B342,0.005
2015,04019,2.4999999999999998e-05
2015,30257,0.00015
2015,28393,9.999999999999999e-05
2015,66182,4.9999999999999996e-05
2015,15045,0.19999999999999998
2015,17110,0.012499999999999999
2015,18243,9.999999999999999e-05
2015,13085,9.999999999999999e-06
2015,13007,1.9999999999999998e-05
2015,66046,0.005
2015,33449,0.00019999999999999998
2015,57368,0.04
2015,12185,9.999999999999999e-05
2015,45324,0.01
2015,24512,0.049999999999999996
2015,72213,0.01
2015,71076,0.09999999999999999
2015,02154,0.02
2015,63181,0.002313
2015,66168,0.01
2015,15038,0.0144
2015,66012,0.0015
2015,11426,0.010322999999999999
2015,15013,0.049999999999999996
2015,72213,4.9999999999999996e-05
2015,72213,0.00019999999999999998
2015,07323,0.151
2015,17386,0.0034999999999999996
2015,48097,4.9999999999999996e-06
2015,71076,0.049999999999999996
2015,73211,0.15
2015,17074,0.00011999999999999999
2015,2B143,0.10035
2015,43082,0.08
2015,33097,0.006999999999999999
2015,69241,0.15
2015,69289,0.19999999999999998
2015,42296,0.03
2015,13063,0.001
2015,34088,9.999999999999999e-05
2015,06126,0.0026999999999999997
2015,46042,0.0005
2015,63390,0.021108
2015,33416,0.0005
2015,66004,0.005
2015,24481,0.04
2015,15013,0.049999999999999996
2015,2A006,0.0135
2015,48046,0.0015
2015,11069,0.001
2015,40287,0.0014
2015,11386,0.054934
2015,66069,0.006999999999999999
2015,34049,0.0003
2015,2A114,0.003
2015,83009,0.0036
2015,30044,0.004654
2015,04022,0.001
2015,13100,2.9999999999999997e-05
2015,34006,0.00019999999999999998
2015,07138,0.0005
2015,13114,0.0006
2015,34116,0.0058
2015,83101,0.00039999999999999996
2015,04166,0.007699999999999999
2015,41185,0.006
2015,07330,0.001
2015,40243,0.001
2015,34072,0.0062
2015,28369,0.03
2015,63470,0.004007999999999999
2015,63472,0.012802
2015,2B281,0.0007
2015,33177,0.0005
2015,13050,0.0005
2015,07070,0.00019999999999999998
2015,33351,0.010499999999999999
2015,13119,1.9999999999999998e-05
2015,72260,0.0005
2015,83137,0.00045
2015,11122,0.0032489999999999997
2015,30085,0.000843
2015,48015,0.0416
2015,33029,0.005
2015,43258,0.027999999999999997
2015,79079,0.0183
2015,83075,2.9999999999999997e-05
2015,71076,0.06999999999999999
2015,40261,0.00179
2015,47201,0.0045
2015,77186,0.01
2015,41142,0.002
2015,30085,9.999999999999999e-06
2015,69277,0.01
2015,33498,0.01
2015,33498,0.015
2015,33318,0.00019999999999999998
2015,11286,0.00085
2015,07201,9.999999999999999e-05
2015,33202,0.003
2015,11396,0.016933999999999998
2015,13063,0.003
2015,66049,0.0005
2015,46067,0.00039999999999999996
2015,30085,9.999999999999999e-06
2015,11322,0.0015
2015,41176,0.015
2015,34046,0.0015
2015,41087,0.08
2015,2B079,0.12539999999999998
2015,46154,0.055
2015,45067,0.001
2015,69175,0.02
2015,72213,1.07
2015,32459,0.15
2015,48053,0.008539999999999999
2015,11009,0.163
2015,23090,0.015
2015,34088,9.999999999999999e-05
2015,2A004,4.9999999999999996e-05
2015,72072,0.01
2015,48090,0.00962
2015,72346,0.0005
2015,33422,0.869
2015,30085,9.999999999999999e-06
2015,33229,0.01
2015,40053,0.04
2015,66008,0.0005
2015,18109,0.0007
2015,33264,0.0005
2015,48088,0.002
2015,33300,0.02
2015,33300,0.00019999999999999998
2015,28124,0.0005
2015,40184,0.011
2015,26318,0.06
2015,33197,0.01
2015,15253,0.0063999999999999994
2015,69269,0.01
2015,33056,0.005
2015,40046,0.008
2015,42197,0.02
2015,89418,9.999999999999999e-05
2015,34046,0.0015999999999999999
2015,45226,0.0305
2015,69109,0.02
2015,40046,0.127
2015,79280,0.208
2015,71076,0.11
2015,45281,0.001
2015,73002,4.9999999999999996e-05
2015,48039,0.0017699999999999999
2015,40053,0.0029
2015,11436,9.999999999999999e-06
2015,34103,0.0862
2015,66014,0.015
2015,72072,0.006
2015,63365,0.000348
2015,34102,9.999999999999999e-06
2015,70160,0.00011999999999999999
2015,34095,0.0005
2015,69136,0.03
2015,84129,0.00039999999999999996
2015,13043,0.002
2015,63081,0.002237
2015,33251,0.01
2015,34160,0.009899999999999999
2015,33042,0.006999999999999999
2015,21223,0.013699999999999999
2015,46130,0.002
2015,46173,0.005
2015,16215,0.04
2015,33251,9.999999999999999e-06
2015,84129,0.25
2015,33499,4.9999999999999996e-05
2015,34334,0.002
2015,63141,0.007948
2015,71270,0.03
2015,33529,0.0007
2015,34116,9.999999999999999e-05
2015,69094,0.03
2015,33424,1.9999999999999998e-05
2015,72243,2e-06
2015,2A247,0.00019999999999999998
2015,13081,0.0007999999999999999
2015,34116,0.0013
2015,46325,0.02
2015,63123,0.00528
2015,40096,0.006999999999999999
2015,11041,0.00019999999999999998
2015,11304,0.001
2015,07205,0.04
2015,66069,2.9999999999999997e-05
2015,33271,0.001
2015,11259,0.29919999999999997
2015,71014,0.11
2015,13033,0.02
2015,2A004,0.008
2015,28415,0.0101
2015,24391,0.00019999999999999998
2015,47323,0.01
2015,83146,0.0007999999999999999
2015,47026,0.00015
2015,33122,0.03
2015,34047,0.006
2015,33273,0.04
2015,38333,0.002
2015,58192,0.015
2015,07291,0.003
2015,30350,0.000621
2015,42328,0.02
2015,33122,0.01
2015,13075,0.001
2015,66187,9.999999999999999e-05
2015,2A362,3.9999999999999996e-05
2015,66004,9.999999999999999e-06
2015,13085,0.00025
2015,24059,0.02
2015,69191,0.03
2015,13047,0.0015
2015,13055,0.01
2015,24431,0.001
2015,30306,0.0047
2015,2A114,2.9999999999999997e-05
2015,30306,9.999999999999999e-06
2015,33314,0.005
2015,72181,0.0005
2015,40046,0.001
2015,30306,9.999999999999999e-06
2015,84070,0.001
2015,57413,0.02
2015,46042,0.003
2015,34047,0.0010999999999999998
2015,33555,0.0006
2015,11294,0.004
2015,38189,0.0025
2015,34003,0.031
2015,69133,0.02
2015,33273,0.00039999999999999996
2015,66205,0.08
2015,30027,9.999999999999999e-05
2015,47148,0.005
2015,07171,0.02
2015,24338,0.0005
2015,41160,0.01
2015,33081,0.001
2015,33199,0.0007999999999999999
2015,33532,0.001
2015,40021,0.002
2015,83067,0.00015
2015,04039,2.9999999999999997e-05
2015,07258,0.049999999999999996
2015,66215,9.999999999999999e-05
2015,11041,0.017599999999999998
2015,34121,0.00026
2015,41185,0.0025
2015,06159,0.001
2015,13055,0.01
2015,38556,0.0012
2015,66008,0.004
2015,30140,5.6999999999999996e-05
2015,40169,0.002
2015,40158,0.001
2015,47007,0.0025
2015,40100,0.0005
2015,07131,0.023
2015,30330,0.0005589999999999999
2015,40309,0.0026999999999999997
2015,07224,0.037
2015,72260,0.02
2015,48084,0.00486
2015,33203,0.02
2015,66039,0.0015
2015,30205,0.0020039999999999997
2015,57089,0.02
2015,07337,0.022
2015,34069,0.0025
2015,40149,0.00325
2015,47312,0.02
2015,28302,0.0005
2015,16347,0.049999999999999996
2015,2B036,0.0007999999999999999
2015,73194,5.9999999999999995e-05
2015,11097,0.003
2015,33422,0.00019999999999999998
2015,34020,0.013
2015,34006,0.0025
2015,33329,0.03
2015,66068,0.015
2015,66041,0.004
2015,43232,0.026
2015,58182,0.184
2015,34006,0.0097
2015,46310,0.04
2015,07100,0.00019999999999999998
2015,72047,0.06
2015,72289,4.9999999999999996e-05
2015,47065,0.002
2015,16084,0.0055
2015,24498,0.015
2015,45032,0.31
2015,47175,0.015149999999999999
2015,11314,0.0005
2015,06093,0.0005
2015,69239,0.06999999999999999
2015,46208,0.6
2015,71263,0.02
2015,01378,3.71
2015,25047,0.0252
2015,13023,9.999999999999999e-05
2015,03004,0.28099999999999997
2015,30153,0.0036539999999999997
2015,15034,0.04
2015,41130,0.11
2015,40296,0.001
2015,28246,0.0055
2015,33378,0.02
2015,18137,0.005
2015,12240,0.024999999999999998
2015,72241,0.0005
2015,28014,1.02
2015,07185,0.06
2015,2A276,0.00025
2015,66004,9.999999999999999e-06
2015,11115,9.999999999999999e-06
2015,33307,0.02
2015,24508,4.9999999999999996e-05
2015,63430,0.1452
2015,24156,9.999999999999999e-06
2015,24259,0.002
2015,46197,0.003
2015,11203,0.0015
2015,24040,4.9999999999999996e-05
2015,33034,0.02
2015,24220,9.999999999999999e-05
2015,24414,0.0003
2015,33348,0.00019999999999999998
2015,33177,0.001
2015,33177,0.001
2015,72241,0.00019999999999999998
2015,69135,0.03
2015,42053,1.05
2015,07138,7.999999999999999e-05
2015,69119,0.7999999999999999
2015,45346,0.002
2015,42287,0.01
2015,97415,0.0018349999999999998
2015,07204,0.04
2015,33122,0.0034999999999999996
2015,79326,0.0055
2015,33274,0.003
2015,69030,0.02
2015,63191,0.004821
2015,69139,0.03
2015,69139,0.03
2015,40197,0.0025
2015,07299,9.999999999999999e-05
2015,38189,0.005
2015,03006,0.049999999999999996
2015,28059,0.00019999999999999998
2015,21265,0.033103
2015,58010,0.0033
2015,47284,0.03
2015,40319,0.013
2015,41036,0.015
2015,83100,4.9999999999999996e-05
2015,48046,0.0017699999999999999
2015,83137,0.00019999999999999998
2015,34189,0.0015999999999999999
2015,86092,1.4999999999999999e-05
2015,28415,0.040999999999999995
2015,81321,0.01
2015,2A031,9.999999999999999e-06
2015,30264,0.003147
2015,27521,0.02
2015,71270,0.01
2015,33273,0.002
2015,04039,4.9999999999999996e-05
2015,33332,0.00019999999999999998
2015,84129,0.0006
2015,30229,0.000217
2015,38528,0.0015
2015,81209,0.01
2015,2B296,0.003542
2015,11099,0.0012
2015,12013,1.9999999999999998e-05
2015,34162,0.0003
2015,48027,2.9999999999999997e-05
2015,40184,3.9999999999999996e-05
2015,34218,0.002
2015,11304,0.004136
2015,38545,0.002
2015,2B059,0.052292
2015,33284,0.07619999999999999
2015,40123,0.004442
2015,33284,0.002
2015,33555,0.015
2015,33318,0.001
2015,34003,0.06999999999999999
2015,48046,0.0010999999999999998
2015,26160,0.005
2015,11190,0.00025
2015,11040,0.005
2015,11079,9.999999999999999e-06
2015,71270,0.01
2015,07170,0.005
2015,06034,0.0005
2015,11393,0.0007999999999999999
2015,33240,0.0003
2015,33263,9.999999999999999e-06
2015,2A249,0.0006
2015,11304,0.00019999999999999998
2015,11304,0.00025
2015,04049,9.999999999999999e-05
2015,34189,0.0015999999999999999
2015,2B037,0.030798
2015,13108,9.999999999999999e-05
2015,34019,0.060149999999999995
2015,40285,0.0053
2015,47207,0.003
2015,34069,0.0045
2015,21315,0.1129
2015,46212,0.001
2015,47046,0.0012
2015,46061,0.002
2015,38030,0.00025
2015,48028,0.058789999999999995
2015,66215,0.35
2015,48189,0.00041999999999999996
2015,81321,0.0005
2015,71014,0.01
2015,46042,0.001
2015,07129,0.0025
2015,13019,0.00015
2015,33382,0.0025
2015,11251,0.0005
2015,04065,7e-06
2015,2A004,9.999999999999999e-06
2015,2B080,2e-06
2015,2A300,0.0021999999999999997
2015,33011,2e-06
2015,66058,0.26999999999999996
2015,2B290,0.0025
2015,07148,0.19599999999999998
2015,07247,0.0005
2015,34017,3.9999999999999996e-05
2015,21166,1.0614999999999999
2015,40326,9.999999999999999e-05
2015,03217,0.09129999999999999
2015,16086,0.08499999999999999
2015,2A004,1.9999999999999998e-05
2015,41265,0.003
2015,83104,4.9999999999999996e-06
2015,11170,0.0056159999999999995
2015,13056,0.004
2015,40096,9.999999999999999e-06
2015,25370,0.003
2015,23130,0.01
2015,2B124,0.0006
2015,11063,0.004137
2015,07170,0.01
2015,34097,0.00015
2015,26113,0.00019999999999999998
2015,26113,0.00019999999999999998
2015,06088,0.0024
2015,66016,2.9999999999999997e-05
2015,2A209,0.0008399999999999999
2015,33122,0.00019999999999999998
2015,2A345,0.00039999999999999996
2015,33095,9.999999999999999e-06
2015,33003,2.9999999999999997e-05
2015,11200,4.9999999999999996e-06
2015,33422,4.9999999999999996e-05
2015,46094,0.00015
2015,83136,2.9999999999999997e-05
2015,41068,0.005
2015,01384,0.03
2015,66129,0.002
2015,33214,0.0005
2015,33042,9.999999999999999e-06
2015,11262,0.020366
2015,11262,0.003166
2015,41186,0.049999999999999996
2015,73227,2e-06
2015,26113,0.0003
2015,26113,0.0003
2015,40163,0.01
2015,40307,0.016999999999999998
2015,40152,0.0005
2015,07233,0.003
2015,33260,0.00015
2015,71076,1.0
2015,34312,4.9999999999999996e-05
2015,04124,3.9e-05
2015,2B023,2.9999999999999997e-05
2015,73286,0.04
2015,13112,0.0025
2015,46042,0.005
2015,11262,0.0006
2015,34103,4.9999999999999996e-05
2015,48117,0.25754
2015,2A062,4.9999999999999996e-05
2015,66014,0.02
2015,2B110,1.9999999999999998e-05
2015,46132,0.01
2015,13117,0.00019999999999999998
2015,04017,0.0109
2015,13005,0.001
2015,33144,0.00039999999999999996
2015,33342,0.00019999999999999998
2015,2B185,9.999999999999999e-05
2015,2B192,2.9999999999999997e-05
2015,83043,4e-06
2015,13028,4.9999999999999996e-05
2015,40284,0.006963
2015,28133,0.0201
2015,06098,9.999999999999999e-05
2015,2B190,4.9999999999999996e-06
2015,54490,0.26999999999999996
2015,2B190,9.999999999999999e-06
2015,46103,0.00039999999999999996
2015,2B007,4.9999999999999996e-06
2015,2B301,9.999999999999999e-05
2015,40217,0.009
2015,24224,0.02
2015,40111,0.0015
2015,34172,0.00019999999999999998
2015,66069,0.0006
2015,13110,9.999999999999999e-05
2015,33029,0.015
2015,40014,0.0003
2015,83073,2.9999999999999997e-05
2015,30105,0.014950999999999999
2015,13047,0.00019999999999999998
2015,34116,0.00011499999999999999
2015,84129,0.005
2015,34189,0.00043999999999999996
2015,11396,0.0005
2015,07253,0.005
2015,34020,0.0012
2015,23165,0.04
2015,2B049,1.9999999999999998e-05
2015,11440,0.00039999999999999996
2015,2A212,0.002
2015,2B190,0.008
2015,45053,0.005
2015,83046,0.0005
2015,41087,0.002
2015,40210,0.00019999999999999998
2015,2B235,1.9999999999999998e-05
2015,33422,5.6296
2015,13007,0.0024
2015,2B207,9.999999999999999e-05
2015,04190,0.0147
2015,04166,0.005399999999999999
2015,33540,0.0153
2015,71014,0.06
2015,66023,9.999999999999999e-06
2015,48009,0.0021
2015,2B007,2e-06
2015,33529,0.1871
2015,46087,0.01
2015,11045,4.9999999999999996e-05
2015,34310,0.0015
2015,11257,9.999999999999999e-05
2015,47029,0.02
2015,34028,0.0053
2015,77186,0.0003
2015,83125,0.0036
2015,2B095,9.999999999999999e-06
2015,26234,0.0003
2015,2A362,1.9999999999999998e-05
2015,2B073,0.00039999999999999996
2015,34141,0.027
2015,46054,0.01
2015,71014,0.06
2015,2A070,0.00019999999999999998
2015,34237,0.078
2015,68375,0.01
2015,30189,4.9999999999999996e-05
2015,83052,0.0113
2015,30209,1.9999999999999998e-05
2015,48075,0.00019999999999999998
2015,47186,0.023
2015,30030,0.00011999999999999999
2015,13041,0.00015
2015,33300,0.19
2015,45082,0.0015
2015,46185,0.0005
2015,06150,0.0050999999999999995
2015,45168,0.0055
2015,40333,0.01
2015,66039,0.0005
2015,21273,0.0072
2015,11045,4.9999999999999996e-05
2015,2B166,0.00019999999999999998
2015,24372,0.006
2015,07144,0.01
2015,2B290,0.48812999999999995
2015,34092,0.0009
2015,2A288,0.00015
2015,83032,9.999999999999999e-05
2015,13040,9.999999999999999e-05
2015,46330,0.00019999999999999998
2015,34160,0.0003
2015,2A098,0.001
2015,17313,0.04
2015,13016,4.9999999999999996e-05
2015,84057,0.002
2015,47301,0.03
2015,30189,0.008541
2015,48142,0.0038
2015,33518,9.999999999999999e-05
2015,46191,0.01
2015,46031,0.005
2015,30243,0.002
2015,33540,2.9999999999999997e-05
2015,17240,0.005
2015,13047,7.999999999999999e-05
2015,11396,0.0015
2015,83137,0.0005
2015,38074,0.0005
2015,83149,0.00015
2015,06148,0.0025
2015,2B185,0.0788
2015,13117,4.9999999999999996e-05
2015,30189,9.999999999999999e-05
2015,2B002,0.015604999999999999
2015,83061,0.1673
2015,2A362,0.0405
2015,04024,0.0021
2015,83015,0.024999999999999998
2015,17313,0.00025
2015,34316,0.0003
2015,24432,0.0003
2015,34246,0.0075
2015,46298,0.01
2015,43213,0.15
2015,24246,0.00019999999999999998
2015,33540,0.02
2015,30085,0.002717
2015,83027,0.011
2015,83027,0.016999999999999998
2015,33540,0.015
2015,13069,0.010499999999999999
2015,2B238,0.0006
2015,30189,9.999999999999999e-06
2015,2B145,1.9999999999999998e-05
2015,33540,0.0015
2015,46148,0.015
2015,33229,0.049999999999999996
2015,17225,5.9999999999999995e-05
2015,47029,0.005
2015,34049,0.0021999999999999997
2015,83098,1.9999999999999998e-05
2015,33529,9.999999999999999e-06
2015,2B251,0.005
2015,2B049,0.009989999999999999
2015,2B095,0.113588
2015,13028,0.0031999999999999997
2015,72213,0.004
2015,07288,0.003
2015,2A300,0.0005
2015,07189,0.0005
2015,2B185,0.027302999999999997
2015,66008,0.0007
2015,30189,4.9999999999999996e-05
2015,07288,0.001
2015,40332,0.09
2015,66030,0.02
2015,2A038,3.4e-05
2015,33385,0.001
2015,40244,0.000214
2015,71076,0.08
2015,17452,0.0003
2015,30139,0.0035199999999999997
2015,34095,0.006
2015,13112,0.26639999999999997
2015,66190,0.0006
2015,04230,0.0007999999999999999
2015,2B143,0.034686
2015,66190,0.034999999999999996
2015,69206,0.02
2015,66136,0.049999999999999996
2015,30105,4.9999999999999996e-05
2015,2A362,4.9999999999999996e-05
2015,30198,0.000887
2015,47043,0.01
2015,69252,0.02
2015,34289,0.00039999999999999996
2015,11396,0.0016589999999999999
2015,83137,0.00019999999999999998
2015,30189,4.9999999999999996e-05
2015,2B190,0.015177
2015,2A041,0.044
2015,30189,4.9999999999999996e-05
2015,34075,0.0018
2015,06086,0.0007999999999999999
2015,48129,2e-06
2015,97415,0.0019
2015,30185,0.0003
2015,83031,9.999999999999999e-06
2015,06130,1.9565
2015,34049,9.999999999999999e-05
2015,66205,0.06
2015,11145,0.00045
2015,83073,0.0006
2015,83060,9.999999999999999e-05
2015,34225,0.0009
2015,11368,0.00586
2015,40244,9.999999999999999e-05
2015,11286,0.00085
2015,11286,9.999999999999999e-05
2015,13119,2e-06
2015,13005,9.999999999999999e-06
2015,45184,0.001
2015,2B361,0.322405
2015,13053,1.9999999999999998e-05
2015,2A070,9.999999999999999e-05
2015,34049,0.00039999999999999996
2015,2A271,0.015
2015,13070,0.0003
2015,2B281,0.0025
2015,30231,0.9346
2015,21525,0.0189
2015,79250,0.018
2015,33240,0.0003
2015,04049,1e-06
2015,07231,0.003
2015,48038,9.999999999999999e-05
2015,33376,4.9999999999999996e-06
2015,41094,0.006
2015,84129,0.04
2015,33151,0.00039999999999999996
2015,13106,9.999999999999999e-05
2015,71270,0.04
2015,40187,9.999999999999999e-06
2015,47242,0.0005
2015,11368,0.0003
2015,30330,0.00010899999999999999
2015,30330,7e-06
2015,30198,1.9999999999999998e-05
2015,72260,0.006999999999999999
2015,2B188,9.999999999999999e-06
2015,48074,0.161
2015,40319,0.0063
2015,46058,0.0034999999999999996
2015,04024,1.9999999999999998e-05
2015,07177,0.031
2015,71076,0.04
2015,34026,0.001
2015,34190,4.9999999999999996e-05
2015,72330,0.002
2015,34096,0.00020999999999999998
2015,2A247,9.999999999999999e-05
2015,2B190,0.011023
2015,86272,0.0005
2015,72330,0.002
2015,68112,0.01
2015,11170,0.001268
2015,34135,0.006999999999999999
2015,40243,0.0003
2015,38544,0.002
2015,72051,0.04
2015,33541,0.0003
2015,66099,9.999999999999999e-05
2015,13047,9.999999999999999e-05
2015,2B190,0.0020729999999999998
2015,2B080,2.4999999999999998e-05
2015,2A004,0.0005
2015,63070,0.0040089999999999995
2015,72350,4.9999999999999996e-05
2015,46044,0.0003
2015,46180,0.01
2015,71014,0.049999999999999996
2015,33484,0.18223
2015,79113,0.0025
2015,30189,0.037334
2015,40287,0.008
2015,40217,0.00019999999999999998
2015,46137,0.0018
2015,45092,0.11
2015,41232,0.04
2015,30106,0.0023699999999999997
2015,2A139,9.999999999999999e-05
2015,86272,0.03
2015,30231,4.9999999999999996e-05
2015,46296,0.00019999999999999998
2015,81145,0.0005
2015,2B033,0.017661
2015,77186,0.02
2015,46053,0.015
2015,46298,0.015
2015,30209,0.00015
2015,11386,0.00019999999999999998
2015,02720,0.04
2015,17110,0.0007999999999999999
2015,46197,0.001
2015,71014,0.44
2015,2A276,0.0034999999999999996
2015,04130,2.6e-05
2015,84036,0.0005
2015,58063,0.0395
2015,38318,0.02
2015,46287,0.04
2015,45081,0.015
2015,83009,0.00039999999999999996
2015,66044,0.003
2015,66044,7.999999999999999e-05
2015,07307,0.003
2015,03041,0.016999999999999998
2015,24581,0.005
2015,72213,1.9999999999999998e-05
2015,2B096,1e-06
2015,40155,0.00039999999999999996
2015,40326,0.003
2015,40276,9.999999999999999e-06
2015,40168,0.0005
2015,40311,9.999999999999999e-05
2015,40317,0.004569999999999999
2015,40182,9.999999999999999e-05
2015,40152,0.0003
2015,40303,0.002
2015,40182,9.999999999999999e-05
2015,33042,0.00015
2015,33202,0.00039999999999999996
2015,40320,1e-06
2015,40200,0.00045999999999999996
2015,46312,0.0006
2015,33424,0.0003
2015,33202,0.0003
2015,46186,9.999999999999999e-05
2015,33229,1.9999999999999998e-05
2015,46042,0.005
2015,46148,9.999999999999999e-05
2015,83023,0.00015
2015,40075,3e-06
2015,40234,0.01
2015,47202,0.0005
2015,11262,0.008976999999999999
2015,77186,0.0003
2015,72311,0.00019999999999999998
2015,40167,0.0015
2015,66134,0.0015
2015,34189,0.0021999999999999997
2015,28046,0.32
2015,01073,0.06
2015,2A040,4.9999999999999996e-05
2015,33422,9.999999999999999e-05
2015,04174,0.001
2015,06034,0.0005
2015,34143,0.00039999999999999996
2015,48080,2e-06
2015,49217,0.08
2015,34312,0.0036999999999999997
2015,72213,0.018
2015,77186,0.005
2015,40319,0.0036999999999999997
2015,40081,0.013
2015,40164,0.006999999999999999
2015,33305,0.00035
2015,40311,0.01
2015,06023,0.002
2015,40135,0.004
2015,71076,0.08
2015,83021,0.00014
2015,33203,0.0005
2015,72260,0.04
2015,69093,0.049999999999999996
2015,63026,0.0117
2015,83100,5.4999999999999995e-05
2015,72260,0.008
2015,40320,0.003
2015,46067,9.999999999999999e-05
2015,68078,0.03
2015,46337,0.0003
2015,40062,0.003
2015,07068,0.002
2015,11129,0.0015
2015,07192,0.077
2015,2B355,0.0005
2015,72260,0.002
2015,30231,0.00025
2015,46300,0.0005
2015,34103,0.0006
2015,71270,0.08
2015,13048,5.9999999999999995e-05
2015,2A139,0.0007999999999999999
2015,11396,0.00045
2015,33012,9.999999999999999e-05
2015,40243,0.01
2015,63335,0.026480999999999998
2015,72260,0.01
2015,30231,0.0005
2015,48178,0.0026
2015,46133,0.00045
2015,07206,0.006
2015,83143,0.00019999999999999998
2015,07134,0.08
2015,40142,0.0005
2015,69018,1.0
2015,33540,0.006
2015,42297,0.03
2015,69245,0.01
2015,33540,0.01
2015,84035,0.015
2015,30129,0.075039
2015,33318,0.001
2015,46061,0.002
2015,81115,1.9999999999999998e-05
2015,72051,0.002
2015,13041,0.00035
2015,84147,0.06999999999999999
2015,77186,0.001
2015,40310,0.005
2015,30310,0.000655
2015,30310,0.001883
2015,30310,0.0013939999999999998
2015,38189,0.008
2015,48097,0.0029
2015,48097,9.999999999999999e-05
2015,11129,0.0012
2015,2A062,0.00035999999999999997
2015,83137,2.9999999999999997e-05
2015,71014,0.27999999999999997
2015,30310,9.999999999999999e-06
2015,46176,0.002
2015,2A129,0.0006
2015,21464,0.015508999999999998
2015,07096,0.03
2015,2A038,0.0504
2015,46204,0.02
2015,30310,0.00025
2015,40279,0.006999999999999999
2015,11145,0.0005
2015,68278,0.03
2015,69242,0.03
2015,72154,0.005
2015,86070,0.00025
2015,40184,0.006999999999999999
2015,34096,0.00019999999999999998
2015,30091,0.016662
2015,13102,0.0003
2015,63466,0.0005149999999999999
2015,07050,0.216
2015,38187,0.00019999999999999998
2015,72346,0.005
2015,34116,0.020499999999999997
